"city","female","black","email","listing_timestamp","sent_timestamp","response_timestamp","sending_name"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",1,1,NA,NA,NA,NA,"Ebony Williams"
"sandiego",1,0,NA,NA,NA,NA,"Amy Morgan"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",0,0,NA,NA,NA,NA,"Steven Smith"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",1,1,NA,NA,NA,NA,"Ebony Williams"
"sandiego",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sandiego",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",1,1,NA,NA,NA,NA,"Ebony Williams"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",0,0,NA,NA,NA,NA,"Steven Smith"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",1,0,NA,NA,NA,NA,"Amy Morgan"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",0,0,NA,NA,NA,NA,"Steven Smith"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",0,0,NA,NA,NA,NA,"Steven Smith"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",1,1,NA,NA,NA,NA,"Ebony Williams"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",1,1,NA,NA,NA,NA,"Ebony Williams"
"sandiego",0,0,NA,NA,NA,NA,"Steven Smith"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",0,0,NA,NA,NA,NA,"Steven Smith"
"sandiego",0,0,NA,NA,NA,NA,"Steven Smith"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",1,0,NA,NA,NA,NA,"Amy Morgan"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",0,0,NA,NA,NA,NA,"Steven Smith"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",1,1,NA,NA,NA,NA,"Ebony Williams"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",1,1,NA,NA,NA,NA,"Ebony Williams"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",1,0,NA,NA,NA,NA,"Amy Morgan"
"sandiego",0,0,NA,NA,NA,NA,"Steven Smith"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",1,0,NA,NA,NA,NA,"Amy Morgan"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",0,0,NA,NA,NA,NA,"Steven Smith"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",1,1,NA,NA,NA,NA,"Ebony Williams"
"sandiego",1,1,NA,NA,NA,NA,"Ebony Williams"
"sandiego",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",0,0,NA,NA,NA,NA,"Steven Smith"
"sandiego",1,0,NA,NA,NA,NA,"Amy Morgan"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sandiego",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",0,0,NA,NA,NA,NA,"Steven Smith"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",1,0,NA,NA,NA,NA,"Amy Morgan"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",1,0,NA,NA,NA,NA,"Amy Morgan"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",1,0,NA,NA,NA,NA,"Amy Morgan"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",0,0,NA,NA,NA,NA,"Steven Smith"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",1,1,NA,NA,NA,NA,"Ebony Williams"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",0,0,NA,NA,NA,NA,"Steven Smith"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",1,0,NA,NA,NA,NA,"Amy Morgan"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",1,1,NA,NA,NA,NA,"Ebony Williams"
"sandiego",1,0,NA,NA,NA,NA,"Amy Morgan"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",1,0,NA,NA,NA,NA,"Amy Morgan"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",1,0,NA,NA,NA,NA,"Amy Morgan"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",1,1,NA,NA,NA,NA,"Ebony Williams"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",0,0,NA,NA,NA,NA,"Steven Smith"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",0,0,NA,NA,NA,NA,"Steven Smith"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",0,0,NA,NA,NA,NA,"Steven Smith"
"sandiego",1,0,NA,NA,NA,NA,"Amy Morgan"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",1,0,NA,NA,NA,NA,"Amy Morgan"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",0,0,NA,NA,NA,NA,"Steven Smith"
"sandiego",0,0,NA,NA,NA,NA,"Steven Smith"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",1,0,NA,NA,NA,NA,"Amy Morgan"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",1,1,NA,NA,NA,NA,"Ebony Williams"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",1,1,NA,NA,NA,NA,"Ebony Williams"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",1,0,NA,NA,NA,NA,"Amy Morgan"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",1,1,NA,NA,NA,NA,"Ebony Williams"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",1,1,NA,NA,NA,NA,"Ebony Williams"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sandiego",1,0,NA,NA,NA,NA,"Amy Morgan"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sandiego",0,1,NA,NA,NA,NA,"Jayvon Carter"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",1,0,NA,NA,NA,NA,"Amy Morgan"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",1,1,NA,NA,NA,NA,"Ebony Williams"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",1,1,NA,NA,NA,NA,"Ebony Williams"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",1,1,NA,NA,NA,NA,"Ebony Williams"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",1,1,NA,NA,NA,NA,"Ebony Williams"
"sandiego",0,0,NA,NA,NA,NA,"Steven Smith"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",0,1,NA,NA,NA,NA,"Terell Robinson"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",0,0,NA,NA,NA,NA,"Steven Smith"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",0,0,NA,NA,NA,NA,"Luke Mitchell"
"sandiego",1,0,NA,NA,NA,NA,"Amy Morgan"
"sandiego",1,1,NA,NA,NA,NA,"Ebony Williams"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",0,1,NA,NA,NA,NA,"DeAndre Jackson"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",1,0,NA,NA,NA,NA,"Kristen Hall"
"sandiego",0,0,NA,NA,NA,NA,"Steven Smith"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",1,1,NA,NA,NA,NA,"Tyra Booker"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",0,0,NA,NA,NA,NA,"Brian Bailey"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
"sandiego",1,1,NA,NA,NA,NA,"Tionna Wilson"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",1,0,NA,NA,NA,NA,"Amy Morgan"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",1,1,NA,NA,NA,NA,"Shanice Thomas"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",1,0,NA,NA,NA,NA,"Stephanie Nelson"
"sandiego",0,1,NA,NA,NA,NA,"Jamal Jefferson"
"sandiego",1,0,NA,NA,NA,NA,"Hilary Roberts"
"sandiego",0,0,NA,NA,NA,NA,"Brad Anderson"
